,2025-03-27,2025-03-28,2025-03-29,2025-03-30,2025-03-31,2025-04-01,2025-04-02,2025-04-03,2025-04-04,2025-04-05,2025-04-06,2025-04-07,2025-04-08,2025-04-09,2025-04-10,2025-04-11,2025-04-12,2025-04-13,2025-04-14,2025-04-15,2025-04-16,2025-04-17,2025-04-18,2025-04-19,2025-04-20,2025-04-21,2025-04-22,2025-04-23,2025-04-24,2025-04-25,2025-04-26,2025-04-27,2025-04-28,2025-05-01,2025-05-02,2025-05-03,2025-05-04,2025-05-05,2025-05-06,2025-05-07,2025-05-08,2025-05-13,2025-05-14,2025-05-15,2025-05-16,2025-05-17,2025-05-18,2025-05-19,2025-05-22,2025-05-23,2025-05-26,2025-05-27,2025-05-28,2025-05-29,2025-05-30,2025-05-31,2025-06-01,2025-06-02,2025-06-04,2025-06-05,2025-06-06,2025-06-07,2025-06-08,2025-06-09,2025-06-10,2025-06-11,2025-06-12,2025-06-13,2025-06-14,2025-06-15,2025-06-16,2025-06-17,2025-06-18,2025-06-20,2025-06-21,2025-06-22,2025-06-23,2025-06-24,2025-06-25,2025-06-27,2025-06-28,2025-06-29,2025-06-30,2025-07-02,2025-07-03,2025-07-04,2025-07-05,2025-07-06,2025-07-07,2025-07-14,2025-07-15,2025-07-17,2025-07-18,2025-07-20,2025-07-23,2025-07-25,2025-07-26,2025-07-27,2025-07-28,2025-07-29,2025-07-30,2025-07-31,2025-08-03,2025-08-04,2025-08-05,2025-08-06,2025-08-07,2025-08-08,2025-08-09,2025-08-10,2025-08-11,2025-08-15,2025-08-16,2025-08-17,2025-08-18,2025-08-19,2025-08-20,2025-08-21,2025-08-22,2025-08-23,2025-08-24,2025-08-25,2025-08-26,2025-08-27,2025-08-28,2025-08-31,2025-09-01,2025-09-03,2025-09-04,2025-09-05,2025-09-08,2025-09-09,2025-09-10,2025-09-11,2025-09-12,2025-09-13,2025-09-14,2025-09-15,2025-09-16,2025-09-17,2025-09-18,2025-09-19,2025-09-20,2025-09-21,2025-09-22,2025-09-23,2025-09-24,2025-09-26,2025-09-27,2025-09-28,2025-09-29,2025-09-30,2025-10-01,2025-10-02,2025-10-03,2025-10-04,2025-10-05,2025-10-06,2025-10-08,2025-10-09
11:30,5.218333333333334,9.014333333333333,5.695333333333333,3.4536666666666664,,1.1340000000000001,0.9466666666666667,1.1400000000000001,7.974666666666667,8.806999999999999,7.514666666666667,,5.84,8.225,3.068,4.949666666666667,1.3103333333333333,0.8236666666666667,1.2056666666666667,5.126,4.481,8.428,4.921666666666667,7.425666666666667,2.9170000000000003,,8.796666666666665,1.9166666666666667,8.107000000000001,1.6493333333333333,7.831666666666666,8.361333333333333,,8.607333333333335,3.906,8.806999999999999,8.159,,5.251666666666667,3.941666666666667,,7.87,5.798666666666667,5.694,6.772666666666667,0.0026666666666666666,7.184666666666667,8.535666666666666,0.41233333333333333,,1.6073333333333333,5.652666666666666,8.385333333333334,8.232333333333333,1.5536666666666668,0.907,4.794,8.154333333333334,2.605,7.886666666666667,7.955,7.557666666666666,2.7126666666666663,7.593999999999999,7.311333333333334,,3.938,8.415333333333333,1.275,6.001666666666667,4.2636666666666665,7.878333333333333,7.842,7.728666666666667,4.876333333333333,7.379666666666666,2.1896666666666667,1.642,5.390333333333333,5.206333333333333,8.111333333333333,7.810666666666666,5.541666666666667,7.648,7.495,5.196666666666667,7.599333333333333,6.542666666666666,7.636666666666667,0.7053333333333334,6.0409999999999995,1.344,6.599333333333333,7.852666666666667,7.657,7.6306666666666665,7.661333333333333,3.8503333333333334,7.176333333333333,7.671,7.889,7.272,7.947666666666667,,1.4469999999999998,1.6423333333333334,4.5169999999999995,8.038333333333334,8.312000000000001,4.098333333333334,,2.2003333333333335,2.042333333333333,7.420333333333333,,3.996666666666667,6.038666666666667,5.182,7.587,7.712000000000001,7.828,,7.457333333333334,2.432,8.006666666666666,1.7403333333333333,,8.456333333333333,0.857,2.8526666666666665,2.247333333333333,1.787,2.9716666666666667,5.547666666666667,1.036,1.2153333333333334,3.348,3.06,8.349666666666668,5.1193333333333335,0.008333333333333333,8.566666666666666,3.0260000000000002,1.2876666666666667,8.799,8.917,,8.384666666666666,5.332666666666666,8.404,1.6506666666666667,8.413666666666666,0.49966666666666665,8.507,6.825333333333333,7.028666666666667,4.675,,0.961,7.246666666666667
12:00,3.69,6.266666666666667,5.485666666666666,1.8036666666666668,,1.301,0.9836666666666667,1.0993333333333333,6.422,8.954333333333333,6.0553333333333335,,9.061,7.311333333333334,4.7363333333333335,6.947,1.4673333333333332,0.6353333333333333,1.3633333333333333,6.425333333333333,5.656000000000001,8.508666666666667,3.7306666666666666,6.904,2.8786666666666667,,8.734,2.009333333333333,3.316666666666667,2.4766666666666666,5.692666666666667,8.461666666666666,,8.657333333333332,2.0483333333333333,8.347666666666667,8.969,,5.434,7.6946666666666665,,5.769,6.064333333333334,5.944999999999999,7.063999999999999,0.004666666666666667,7.777333333333333,8.532333333333334,1.2830000000000001,,1.4676666666666667,6.465,8.408666666666667,8.339,1.778,0.6056666666666667,4.376333333333333,8.208666666666666,2.562,6.617999999999999,7.072333333333333,7.836333333333333,2.5386666666666664,7.593666666666667,5.956666666666666,,4.182333333333333,8.399,2.2199999999999998,7.434333333333333,4.495666666666667,8.035333333333334,7.801666666666667,7.902,5.756,6.648666666666667,3.077,1.3143333333333334,5.526,4.774333333333333,8.187000000000001,7.881666666666666,5.763,7.587666666666666,7.148666666666667,6.187333333333333,7.469333333333333,2.308,5.662333333333334,0.6233333333333333,8.205666666666666,2.1540000000000004,6.161333333333333,8.039333333333333,7.468333333333334,7.703666666666667,7.829,3.1656666666666666,6.486,7.731,8.011000000000001,8.010666666666667,6.968,,1.587,2.5863333333333336,2.7223333333333333,8.255333333333333,7.763,2.156,,2.8786666666666667,5.859999999999999,4.593,,6.425666666666667,6.655,4.114333333333334,6.932666666666666,7.7956666666666665,7.566666666666666,,5.05,1.085,8.192333333333334,2.2823333333333333,,8.605333333333334,0.7596666666666666,2.254,2.5043333333333333,3.280333333333333,2.9723333333333333,5.638333333333334,1.8219999999999998,0.6236666666666667,3.6093333333333333,3.1133333333333337,7.113333333333333,3.9876666666666667,0.537,8.371,2.4623333333333335,2.069666666666667,8.970666666666666,8.431666666666667,,8.402,7.035,8.424333333333333,2.9396666666666667,8.471,0.39599999999999996,7.367666666666667,7.633,5.355666666666667,5.365666666666667,,0.004666666666666667,8.094
12:30,3.795666666666667,5.577666666666667,6.6066666666666665,1.209,,1.8299999999999998,0.985,1.1043333333333334,9.520999999999999,8.603666666666667,8.477,,9.100333333333333,2.2079999999999997,4.171333333333333,7.653333333333333,5.772333333333334,0.65,1.1313333333333333,4.876666666666667,7.8469999999999995,8.282333333333334,4.072666666666667,7.108333333333333,3.073,,8.770333333333333,3.0883333333333334,1.8966666666666667,4.213666666666667,6.7316666666666665,8.481333333333334,,8.301,2.075,8.570333333333334,8.966666666666667,,5.908333333333333,2.820666666666667,,6.699333333333333,6.090999999999999,4.263333333333334,7.814666666666667,0.0,8.263666666666667,8.420666666666667,0.7973333333333333,,1.5676666666666668,5.665333333333334,8.324333333333334,8.250666666666667,2.4810000000000003,0.9726666666666667,4.309333333333333,8.099,3.2596666666666665,3.561,7.328666666666666,7.730333333333333,4.579666666666666,7.886666666666667,5.631,,5.3613333333333335,8.162333333333333,2.6056666666666666,7.727666666666667,4.903333333333333,7.930000000000001,7.77,7.858333333333333,5.978666666666666,7.701,2.947666666666667,0.9366666666666668,5.391,7.004666666666666,8.073666666666666,7.835,6.168,5.236666666666666,7.1899999999999995,6.001333333333333,7.5840000000000005,2.594333333333333,6.451666666666667,0.746,8.385333333333334,1.9163333333333334,6.457666666666666,8.079666666666666,7.701666666666667,7.605333333333333,7.851333333333333,4.521,6.057,7.690333333333333,7.965333333333334,7.917333333333334,7.797,,1.4916666666666667,2.759333333333333,3.3973333333333335,8.240333333333334,7.9639999999999995,1.1833333333333333,,3.307,8.141666666666667,8.184333333333333,,8.762,6.384333333333333,8.594666666666665,7.325333333333333,7.763000000000001,7.393666666666666,,7.184333333333333,1.6366666666666667,8.111333333333333,2.3423333333333334,,8.530666666666667,0.794,1.6593333333333333,2.6396666666666664,2.421666666666667,2.5833333333333335,4.898666666666667,2.01,0.7583333333333333,2.569666666666667,2.521666666666667,7.847666666666667,4.355,2.0563333333333333,8.511666666666667,1.5150000000000001,2.449,7.169,8.232666666666667,,8.320666666666666,6.796333333333333,8.217333333333334,4.038,8.406666666666666,0.682,8.014000000000001,7.542000000000001,7.357,6.206666666666666,,0.49033333333333334,6.678
13:00,5.047333333333333,8.106,7.474666666666667,1.557,,1.2856666666666667,1.052,1.1183333333333332,7.142666666666667,7.6419999999999995,7.423666666666667,,8.336,5.088333333333334,4.443,6.508666666666667,8.482000000000001,0.5943333333333334,2.5153333333333334,0.8946666666666666,5.720666666666667,2.947,6.2860000000000005,7.504333333333333,3.2143333333333333,,8.026,3.9979999999999998,7.415,7.504333333333333,5.432,8.338,,8.479666666666667,1.5583333333333333,8.214666666666666,7.212666666666666,,7.217666666666667,2.3753333333333333,,5.0969999999999995,6.036333333333333,3.8040000000000003,7.189333333333334,0.007666666666666667,6.779,8.197666666666667,0.23433333333333334,,2.1253333333333333,5.751333333333333,8.123333333333333,8.039,3.808,0.7230000000000001,4.522666666666667,7.766666666666667,2.7056666666666667,6.237666666666667,7.3516666666666675,6.729,6.473,7.2716666666666665,5.706,,5.8886666666666665,8.190666666666667,2.415,5.224333333333333,6.141,7.796333333333333,7.6193333333333335,7.702333333333333,5.37,6.922666666666667,1.5263333333333333,0.9543333333333333,5.843666666666667,8.043666666666667,7.815666666666667,7.465999999999999,3.8236666666666665,7.111666666666666,5.381666666666666,5.377,6.551,4.667666666666666,4.132666666666667,1.15,8.047666666666666,1.5756666666666668,4.898,7.656000000000001,6.641333333333334,7.462000000000001,7.449666666666667,3.4566666666666666,4.788333333333333,7.483666666666666,7.761666666666667,7.7523333333333335,6.6209999999999996,,4.258,6.405,4.581333333333333,7.155333333333333,7.591666666666667,1.1583333333333334,,2.0826666666666664,8.794666666666666,7.450333333333333,,8.442333333333332,6.487333333333334,6.248333333333333,7.438000000000001,7.6146666666666665,6.352666666666667,,7.386666666666667,1.0713333333333332,7.605333333333333,3.24,,8.343666666666667,1.9886666666666666,1.405,3.493666666666667,2.629,3.266,2.4513333333333334,0.9506666666666667,1.3456666666666666,3.122,5.242,7.830333333333333,1.915,1.3303333333333334,8.223,0.892,2.2640000000000002,4.23,8.191666666666666,,8.030333333333333,8.969,8.004333333333333,7.777333333333333,8.122333333333334,0.9576666666666667,7.7,7.984666666666667,6.862333333333334,6.484666666666667,,1.1103333333333334,5.803
13:30,3.2176666666666667,6.048333333333333,7.209333333333333,1.4273333333333333,,0.903,1.0483333333333333,1.2393333333333334,5.098,8.241666666666667,5.163666666666667,,6.057333333333333,3.7670000000000003,5.343,4.477666666666667,7.979333333333333,0.03733333333333333,3.7359999999999998,0.5896666666666667,3.1138461538461537,1.3336666666666666,5.224666666666667,7.047666666666667,2.9036666666666666,,7.79,4.135,4.997333333333333,4.71,4.992333333333334,7.996333333333333,,8.014999999999999,1.759,8.011,8.516333333333334,,7.020666666666667,4.8469999999999995,,6.820333333333334,7.841666666666667,2.9843333333333333,7.441666666666666,0.006333333333333333,5.232666666666666,7.865666666666667,0.007666666666666667,,2.5803333333333334,5.580333333333333,7.804333333333333,7.6850000000000005,2.1,0.473,4.486000000000001,7.742999999999999,3.7046666666666668,7.941999999999999,5.992666666666667,4.934666666666667,6.008,6.3373333333333335,5.112333333333334,,6.330666666666667,7.755333333333334,1.9160000000000001,4.885666666666666,3.326,7.260999999999999,7.245,7.257666666666666,6.27,6.4816666666666665,1.042,1.284,5.668666666666667,5.366666666666666,7.576333333333333,7.400333333333333,3.436,7.443,4.000333333333334,5.934,4.438999999999999,3.9283333333333332,5.972333333333333,1.7530000000000001,7.620333333333334,2.087333333333333,4.218,7.250333333333333,6.794666666666667,7.13,3.702,1.7373333333333332,6.147333333333333,7.201333333333333,7.445666666666667,7.438999999999999,6.356,,6.013999999999999,5.2540000000000004,5.368666666666667,7.238333333333333,7.952,1.3739999999999999,,1.602,7.717,6.3966666666666665,,3.2616666666666663,5.739,3.5266666666666664,6.989999999999999,7.160666666666667,4.976,,7.272666666666667,1.5650000000000002,6.691,3.413,,7.975666666666667,1.0486666666666666,1.1320000000000001,2.557666666666667,4.5183333333333335,2.439,3.475,0.988,1.1333333333333333,5.942666666666667,2.2760000000000002,7.544,5.204,1.0706666666666667,7.487666666666667,0.882,3.1390000000000002,6.243666666666667,5.554333333333333,,7.655,8.316666666666666,7.52,6.369666666666666,7.648666666666667,0.8125,7.7266666666666675,7.482333333333333,4.706333333333333,3.7936666666666667,,0.253,2.501
14:00,2.3146666666666667,8.362666666666666,6.326,1.4923333333333335,,1.2143333333333333,1.255,0.966,6.871666666666667,7.754666666666667,4.395333333333334,,5.218666666666667,2.13,4.035333333333333,6.631666666666666,7.614333333333334,0.005333333333333333,3.1236666666666664,0.5086666666666667,,3.013,2.8753333333333333,5.540666666666667,2.4743333333333335,,7.628333333333333,3.628,6.361666666666666,3.299,4.952333333333333,7.429666666666666,,7.333333333333333,1.8333333333333333,6.359666666666667,7.445666666666667,,6.462000000000001,7.494,,5.941666666666666,7.446333333333333,2.246,6.4830000000000005,0.008666666666666666,3.5959999999999996,7.391,0.7783333333333334,,1.6656666666666666,5.379333333333333,7.3693333333333335,7.2733333333333325,2.0486666666666666,0.0023333333333333335,7.206333333333333,7.009,3.1390000000000002,7.52,6.213333333333334,4.137,4.342666666666667,6.5520000000000005,2.441333333333333,,6.057666666666666,7.3036666666666665,1.5353333333333334,2.4463333333333335,2.231666666666667,7.0376666666666665,6.462000000000001,6.2363333333333335,6.238666666666666,5.352,1.9476666666666667,2.2096666666666667,4.511333333333334,6.374,6.780666666666667,6.98,4.566,2.9930000000000003,7.043666666666667,1.0463333333333333,3.5653333333333337,4.166333333333333,6.667,1.9340000000000002,7.361999999999999,1.4666666666666666,3.4560000000000004,7.038333333333333,6.891333333333334,6.753666666666667,6.4093333333333335,1.583,6.4303333333333335,6.834666666666666,7.002666666666667,6.985333333333333,6.586333333333333,,6.776666666666667,5.405,4.1883333333333335,6.110333333333333,7.259333333333333,1.557,,1.9553333333333334,7.252,6.812,,3.8930000000000002,4.7283333333333335,6.456,5.1899999999999995,6.756333333333333,7.096,,6.797,0.36466666666666664,6.339333333333333,2.582666666666667,,4.638333333333334,0.9216666666666666,0.64,3.1246666666666667,2.73,1.9876666666666665,2.7800000000000002,1.1166666666666667,0.8633333333333333,6.424666666666667,3.7060000000000004,5.899,1.4556666666666667,1.549,7.416333333333333,0.15766666666666668,2.504,7.3613333333333335,7.172666666666667,,5.890666666666666,6.255333333333334,6.856,2.9613333333333336,7.0649999999999995,,7.206,6.931,2.697,3.991,,0.007,4.661666666666666
14:30,5.0216666666666665,4.229666666666667,3.6663333333333337,2.642333333333333,,1.3456666666666666,1.3293333333333335,0.7836666666666667,7.813666666666666,6.912333333333334,3.606333333333333,,6.093333333333334,1.3983333333333334,5.285,5.946,6.956,0.004666666666666667,3.666,0.871,,5.702666666666667,3.7479999999999998,3.7753333333333337,1.4223333333333334,,4.469666666666667,2.266,6.5280000000000005,2.7886666666666664,3.1003333333333334,6.667,,5.185999999999999,1.8286666666666667,7.044666666666667,3.591333333333333,,6.386666666666667,6.627,,6.203,6.837999999999999,3.5989999999999998,6.495333333333334,0.859,4.816333333333334,6.794,0.8253333333333334,,1.6363333333333332,4.6193333333333335,6.755333333333334,6.693666666666667,1.296,0.0,5.550666666666667,6.3196666666666665,4.510000000000001,4.661666666666666,4.952,5.074,5.309333333333333,5.1353333333333335,1.6476666666666666,,5.854666666666666,6.7316666666666665,1.9266666666666665,4.696,3.0403333333333333,6.460333333333334,5.773,6.5840000000000005,6.3340000000000005,5.218333333333334,1.7173333333333334,3.6656666666666666,0.8766666666666667,6.774,6.545,6.5103333333333335,4.748,2.2319999999999998,5.301666666666667,0.006333333333333333,2.5443333333333333,3.9859999999999998,5.65,1.839,6.724333333333333,2.847,2.671666666666667,6.09,6.346666666666667,6.312333333333333,6.4399999999999995,2.29,5.725666666666667,6.283666666666666,6.4959999999999996,6.470666666666667,6.498,,4.410666666666667,4.542,2.5743333333333336,6.113666666666666,6.696333333333333,0.863,,1.3276666666666666,6.503333333333333,4.429333333333333,,5.511333333333334,3.7846666666666664,2.8453333333333335,3.561,6.2090000000000005,5.320333333333334,,5.996666666666667,0.0033333333333333335,6.764333333333334,2.252666666666667,,4.757000000000001,1.0783333333333334,0.267,4.269333333333334,5.408333333333333,1.9456666666666667,1.7866666666666666,1.186,0.0,7.307,3.727,5.656333333333333,1.7659999999999998,1.1653333333333333,5.575333333333333,0.007,3.7083333333333335,5.358666666666666,6.718,,6.183666666666666,6.769333333333334,5.867666666666667,2.244666666666667,6.3566666666666665,,6.411,5.915666666666667,3.234,4.633666666666667,,0.004,5.424333333333333
15:00,6.034666666666666,1.9403333333333335,4.507666666666666,2.546,,0.239,0.37566666666666665,0.7436666666666666,7.0360000000000005,6.246333333333333,3.3483333333333336,,2.4694117647058826,1.4383333333333332,2.3866666666666663,5.215333333333334,6.131,0.0,5.542333333333334,0.35400000000000004,,5.62,2.0673333333333335,2.7356666666666665,1.5093333333333334,,3.716666666666667,1.867,6.008666666666667,2.2550000000000003,2.352,5.791333333333333,,3.6996666666666664,0.9233333333333333,6.185666666666666,5.080333333333333,,4.947666666666667,6.116333333333333,,5.0443333333333324,6.1016666666666675,3.063,5.013999999999999,0.24433333333333335,4.075,6.059,0.4116666666666667,,1.075,4.77,6.043666666666667,6.162333333333334,1.192,0.0,4.142,5.3966666666666665,6.391333333333334,4.8853333333333335,4.301333333333333,5.738666666666666,5.519666666666667,3.4213333333333336,0.6413333333333333,,6.128666666666667,5.965,2.1846666666666668,5.691333333333334,1.7713333333333334,5.691666666666666,5.240333333333334,5.795333333333334,5.281666666666666,5.0120000000000005,1.9823333333333333,6.244666666666666,0.7926666666666667,5.8773333333333335,3.5439999999999996,5.889333333333334,3.195333333333333,2.8753333333333333,5.687,1.575,2.521666666666667,5.613666666666666,5.234666666666667,0.9540000000000001,5.941333333333334,1.7553333333333332,3.197,4.756333333333333,5.8020000000000005,5.684,4.946666666666667,2.8136666666666668,5.570333333333334,5.661666666666666,5.818666666666667,5.816999999999999,5.804,,6.59,1.6813333333333333,2.8906666666666667,4.862666666666667,5.760000000000001,0.21166666666666664,,2.0776666666666666,5.804666666666666,4.188,,2.1026666666666665,4.139666666666667,2.7146666666666666,4.262,5.133,3.179333333333333,,5.168333333333334,0.0,5.944333333333334,1.4313333333333333,,6.259333333333333,0.703,0.052333333333333336,2.8800000000000003,4.330333333333333,1.605,3.2306666666666666,1.0313333333333334,0.0033333333333333335,5.980333333333333,1.8733333333333333,5.392666666666667,1.0963333333333334,0.7926666666666667,3.2573333333333334,1.0493333333333335,4.343,4.2396666666666665,3.658666666666667,,5.959333333333333,6.287999999999999,4.742,1.5233333333333334,5.464666666666667,,5.446666666666667,3.6103333333333336,1.0373333333333334,1.8243333333333331,,0.0033333333333333335,2.6453333333333333
15:30,5.144333333333333,1.8226666666666667,4.487666666666667,2.9556666666666667,,0.005666666666666667,0.6883333333333332,0.7556666666666667,3.444666666666667,5.223,2.543,,,2.3386666666666667,1.7993333333333332,3.7276666666666665,5.165333333333334,0.0023333333333333335,1.9466666666666665,0.0033333333333333335,,4.939666666666667,2.280333333333333,2.771333333333333,1.4653333333333334,,2.6626666666666665,1.2613333333333334,2.322666666666667,1.8856666666666666,1.9200000000000002,4.7443333333333335,,3.3766666666666665,0.013666666666666666,2.7359999999999998,3.4283333333333332,,4.638333333333334,4.8196666666666665,,3.648,5.164666666666666,1.7636666666666665,3.0613333333333332,0.512,4.131666666666667,5.195333333333334,0.305,,1.247,3.741,5.158666666666666,5.214666666666667,1.4136666666666666,0.0,2.8026666666666666,5.102,4.807333333333333,3.220666666666667,3.921,4.651,4.672,2.513,0.0,,5.296666666666667,5.090999999999999,1.4346666666666665,4.785333333333333,1.8496666666666668,5.033333333333333,4.380666666666667,3.4203333333333332,4.1770000000000005,4.708666666666667,1.607,4.643666666666666,0.587,5.04,1.7533333333333334,4.675333333333333,2.6606666666666663,2.775,4.692333333333334,1.3806666666666667,3.057,2.793,4.646333333333333,0.1436666666666667,4.445333333333333,1.7826666666666668,3.5953333333333335,3.8,4.905,4.831,1.3126666666666666,3.1546666666666665,5.002666666666667,5.08625,5.031000000000001,5.011,4.991666666666666,,5.306,0.4373333333333333,3.619333333333333,6.033333333333333,4.535666666666667,0.0,,4.849333333333333,5.072333333333333,2.5276666666666667,,2.893666666666667,4.626333333333333,3.0753333333333335,4.376,2.8036666666666665,1.8926666666666667,,4.363333333333333,0.0,4.516666666666667,0.7403333333333334,,4.0953333333333335,0.1716666666666667,0.0026666666666666666,2.0613333333333332,4.424333333333333,0.8723333333333333,3.3213333333333335,1.0686666666666667,0.005333333333333333,5.135000000000001,1.7726666666666666,4.47,0.732,0.47833333333333333,2.204,0.4156666666666667,2.908,2.7696666666666667,2.683,,5.0376666666666665,4.674,3.2223333333333333,0.7873333333333333,4.435333333333333,,4.298,4.210333333333334,0.757,1.035,,0.0,0.3433333333333334
16:00,3.807666666666667,1.2693333333333332,3.4396666666666667,3.5653333333333332,,0.007,0.642,0.3203333333333333,3.928,4.022666666666667,1.2710000000000001,,,1.3726666666666667,2.2996666666666665,2.2613333333333334,4.046333333333333,0.0,1.0196666666666667,0.0033333333333333335,,2.4356666666666666,2.908333333333333,1.7530000000000001,0.7646666666666667,,1.6753333333333333,0.9306666666666668,1.4976666666666667,1.6366666666666667,2.0633333333333335,3.582,,2.8569999999999998,0.0026666666666666666,3.1116666666666664,4.4479999999999995,,2.992,3.4266666666666667,,2.4506666666666663,4.081666666666667,1.48,2.837,0.6739999999999999,2.5386666666666664,4.213,0.0023333333333333335,,1.3663333333333334,3.8256666666666663,4.161333333333333,4.075,0.107,0.0,2.5936666666666666,4.026666666666666,2.5933333333333333,4.049,2.7633333333333336,3.3733333333333335,3.7969999999999997,1.976,0.004666666666666667,,3.9893333333333336,4.134666666666667,0.8373333333333334,3.9680000000000004,3.243,4.113333333333333,3.896666666666667,4.120333333333333,3.548666666666667,3.9593333333333334,0.675,4.166333333333333,0.004,4.213666666666667,2.6903333333333332,3.6566666666666667,3.262,1.4796666666666667,3.033,2.192,1.5770000000000002,2.618333333333333,3.7236666666666665,0.005333333333333333,4.33,1.6816666666666669,2.0653333333333332,3.2006666666666663,4.123333333333333,3.929333333333333,1.4026666666666665,1.8246666666666667,4.054333333333333,,4.109333333333334,4.105666666666667,4.064666666666667,,3.466,0.0,4.4159999999999995,4.483333333333333,4.037,0.004,,1.6176666666666668,4.099333333333333,1.6443333333333332,,2.6736666666666666,2.8855172413793104,2.928,2.7746666666666666,1.6636666666666666,0.9299999999999999,,3.4146666666666667,0.0,4.035,0.0033333333333333335,,3.7746666666666666,0.0,0.228,1.1433333333333333,2.177333333333333,0.09033333333333333,1.5636666666666665,0.9006666666666666,0.0026666666666666666,3.4503333333333335,1.1673333333333333,3.3286666666666664,0.9096666666666666,0.017333333333333333,2.761,0.0,2.3459999999999996,1.8163333333333334,1.1340000000000001,,3.2736666666666663,3.5656666666666665,3.2853333333333334,0.5646666666666668,3.0843333333333334,,2.9516666666666667,2.8823333333333334,0.9803333333333334,0.5286666666666666,,0.0023333333333333335,0.004
16:30,2.9343333333333335,1.4213333333333333,2.131,2.68,,0.32466666666666666,0.0,0.0033333333333333335,2.448,2.740666666666667,0.987,,,0.8113333333333334,1.6566666666666667,0.5706666666666667,2.82,0.0,1.0043333333333333,0.005666666666666667,,1.464,2.4523333333333333,1.8233333333333335,0.0016666666666666668,,1.0446666666666666,0.39466666666666667,1.3993333333333333,1.245,2.63375,2.2986666666666666,,2.143,0.0,2.697,3.4166666666666665,,2.549,2.8926666666666665,,1.6786666666666668,2.905666666666667,1.3406666666666667,1.531,0.17466666666666666,1.3683333333333332,3.0746666666666664,0.0,,0.7876666666666666,2.777,3.090333333333333,3.0046666666666666,0.41300000000000003,0.0,2.5989999999999998,2.679666666666667,0.962,2.8586666666666667,2.268333333333333,1.7676666666666667,2.3706666666666667,1.1486666666666667,0.005333333333333333,,2.69,3.0363333333333333,0.018666666666666668,2.673,1.232,3.082333333333333,3.1325,2.5633333333333335,3.001,2.432,0.5906666666666667,3.6603333333333334,0.42266666666666663,3.1233333333333335,3.344333333333333,2.342,3.0873333333333335,0.7723333333333333,2.7006666666666663,1.4963333333333333,2.054333333333333,3.1143333333333336,2.3763333333333336,0.0026666666666666666,3.2243333333333335,2.1396666666666664,1.6903333333333335,3.0020000000000002,2.930333333333333,2.7516666666666665,1.1313333333333333,2.1486666666666663,3.017333333333333,,3.0983333333333336,3.113,2.815,,1.5283333333333333,,3.7996666666666665,2.9166666666666665,3.112,0.0033333333333333335,,1.085,2.4123333333333337,2.04,,3.0439999999999996,2.5686666666666667,3.103,1.5753333333333333,2.2386666666666666,1.2456666666666665,,1.3973333333333333,0.257,1.4656666666666667,0.004,,2.1083333333333334,0.0023333333333333335,0.004666666666666667,1.3419999999999999,0.7753333333333333,0.0,0.222,0.5436666666666666,0.0033333333333333335,2.204333333333333,0.6323333333333333,2.1106666666666665,0.874,0.0,2.2253333333333334,0.0,2.4716666666666667,0.6556666666666666,0.9426666666666667,,2.011,2.0096666666666665,1.314,0.004,1.799,,1.6233333333333335,1.137,0.183,0.0,,0.0,0.004
17:00,1.6193333333333333,0.28300000000000003,1.065,1.7973333333333334,,1.732,0.004,0.006333333333333333,2.208846153846154,1.5683333333333331,2.159,,,0.7396666666666667,1.236,1.1700000000000002,1.631,0.0,0.798,0.7260000000000001,,2.0580000000000003,1.5286666666666666,1.3576666666666668,0.0,,0.33999999999999997,0.004,1.898,0.8356666666666667,,1.1296666666666666,,1.0663333333333334,0.0,1.4289999999999998,2.186,,1.6046666666666667,1.744,,1.044,1.8026666666666666,0.8686666666666666,1.48,0.30733333333333335,0.5833333333333334,1.9173333333333333,0.0,,0.17733333333333334,1.3513333333333333,1.9386666666666665,1.9469999999999998,0.12533333333333332,0.0,1.4186666666666667,1.5586666666666666,2.438,1.7913333333333334,,1.954,1.054,0.9506666666666667,0.0033333333333333335,,1.9766666666666666,1.754,0.0026666666666666666,1.3106666666666666,0.18733333333333332,1.829,,1.5390000000000001,2.2520000000000002,1.5926666666666667,0.7383333333333333,2.2303333333333333,0.23366666666666666,2.1386666666666665,2.14,1.8643333333333334,1.8013333333333332,0.22,1.9209999999999998,0.161,2.107,2.066666666666667,1.1953333333333334,0.005333333333333333,2.1550000000000002,1.5936666666666668,1.203,1.8406666666666667,1.6960000000000002,0.862,1.0466666666666666,1.0973333333333335,1.974,,1.9963333333333333,2.098,0.25566666666666665,,1.2233333333333334,1.7750000000000001,1.155,0.606,1.41,0.0,,0.45566666666666666,1.3833333333333333,0.914,,1.823,1.0513333333333332,2.183,0.7093333333333334,1.245,0.37266666666666665,,0.0,1.1966666666666665,0.9983333333333333,0.004,,0.7826666666666667,0.0023333333333333335,0.0,0.834,0.26566666666666666,0.0,0.004666666666666667,0.0,0.0,1.1613333333333336,0.10833333333333334,1.014,0.0,0.0016666666666666668,0.15,0.0,1.2866666666666666,0.004,0.11133333333333333,,0.8173333333333334,0.772,0.557,0.0023333333333333335,0.5459999999999999,,0.422,0.3016666666666667,0.0,0.0,,0.0,0.0023333333333333335
