,2025-03-24,2025-03-25,2025-03-26,2025-03-27,2025-03-28,2025-03-29,2025-03-30,2025-03-31,2025-04-01,2025-04-02,2025-04-03,2025-04-04,2025-04-05,2025-04-06,2025-04-07,2025-04-08,2025-04-09,2025-04-10,2025-04-11,2025-04-12,2025-04-13,2025-04-14,2025-04-15,2025-04-16,2025-04-17,2025-04-18,2025-04-19,2025-04-20,2025-04-21,2025-04-22,2025-04-23,2025-04-24,2025-04-25,2025-04-26,2025-04-27,2025-04-28,2025-04-29,2025-04-30,2025-05-01,2025-05-02,2025-05-03,2025-05-04,2025-05-05,2025-05-06,2025-05-07,2025-05-08,2025-05-09,2025-05-10,2025-05-11,2025-05-12,2025-05-13,2025-05-14,2025-05-15,2025-05-16,2025-05-17,2025-05-18,2025-05-19,2025-05-20,2025-05-21,2025-05-22,2025-05-23,2025-05-24,2025-05-25,2025-05-26,2025-05-27,2025-05-28,2025-05-29,2025-05-30,2025-05-31,2025-06-01,2025-06-02,2025-06-03,2025-06-04,2025-06-05,2025-06-06,2025-06-07,2025-06-08,2025-06-09,2025-06-10,2025-06-11,2025-06-12,2025-06-13,2025-06-14,2025-06-15,2025-06-16,2025-06-17,2025-06-18,2025-06-19,2025-06-20,2025-06-21,2025-06-22,2025-06-23,2025-06-24,2025-06-25,2025-06-26,2025-06-27,2025-06-28,2025-06-29,2025-06-30,2025-07-01,2025-07-02,2025-07-03,2025-07-04,2025-07-05,2025-07-06,2025-07-07,2025-07-08,2025-07-09,2025-07-10,2025-07-11,2025-07-12,2025-07-13,2025-07-14,2025-07-15,2025-07-16,2025-07-17,2025-07-18,2025-07-19,2025-07-20,2025-07-21,2025-07-22,2025-07-23,2025-07-24,2025-07-25,2025-07-26,2025-07-27,2025-07-28,2025-07-29,2025-07-30,2025-07-31,2025-08-01,2025-08-02,2025-08-03,2025-08-04,2025-08-05,2025-08-06,2025-08-07,2025-08-08,2025-08-09,2025-08-10,2025-08-11,2025-08-12,2025-08-13,2025-08-14,2025-08-15,2025-08-16,2025-08-17,2025-08-18,2025-08-19,2025-08-20,2025-08-21,2025-08-22
11:30,0.05333333333333334,0.0,-3.1783333333333332,-3.1883333333333335,-3.0046666666666666,-2.933333333333333,-3.382,-3.1813333333333333,-2.2056666666666667,-1.6416666666666666,-1.7846666666666666,-3.0473333333333334,-3.445333333333333,-3.202,-3.189,-3.369333333333333,-3.207333333333333,-3.211,-3.235,-3.051,-2.2243333333333335,-1.8103333333333333,-2.9233333333333333,0.007333333333333333,0.14866666666666667,0.03333333333333333,0.10466666666666667,0.0,0.17066666666666666,0.202,0.0,0.03333333333333333,0.0,0.11000000000000001,0.146,0.037333333333333336,0.18933333333333333,0.22266666666666668,0.18533333333333335,0.050666666666666665,0.19,0.10633333333333334,,,0.033666666666666664,0.16266666666666665,0.13066666666666665,0.0,0.0,0.007,0.1673333333333333,0.06333333333333334,0.059666666666666666,0.06933333333333333,0.0,0.13933333333333334,0.1753333333333333,0.074,0.10866666666666668,0.0,0.07033333333333333,0.001,0.0,0.016666666666666666,0.04733333333333334,0.15733333333333333,0.142,0.0,0.004666666666666666,0.04833333333333333,0.14,0.001,0.028333333333333332,0.143,0.09533333333333333,0.09400000000000001,0.0,0.10200000000000001,0.095,0.0,0.012,0.142,0.0,0.06833333333333333,0.014999999999999998,0.09000000000000001,0.06533333333333334,0.06433333333333333,0.06466666666666668,0.03066666666666667,0.04900000000000001,0.0023333333333333335,0.0,0.045000000000000005,0.07433333333333333,0.03966666666666666,0.03066666666666667,0.04,,0.005333333333333333,0.0026666666666666666,0.014,0.007333333333333333,0.028,0.0,0.0026666666666666666,0.002,-0.0013333333333333333,-0.0026666666666666666,-0.0013333333333333333,0.0,0.07033333333333333,-0.0013333333333333333,0.0,0.03666666666666667,0.0,0.06366666666666666,0.029333333333333333,,,0.0,0.008,0.004666666666666667,0.0,0.0033333333333333335,-0.0026666666666666666,0.0,0.0,0.002,0.01,0.0,0.024666666666666667,0.002,0.0,-0.005333333333333333,0.0,0.0,0.04,0.03666666666666667,0.0,0.0,0.0,0.05533333333333333,0.0026666666666666666,0.0,0.0026666666666666666,0.03066666666666667,,0.0,0.0,0.0,
12:00,0.05533333333333334,0.0,-1.6923333333333332,-1.7173333333333332,-1.7660000000000002,-1.7536666666666667,-1.1640000000000001,-1.7106666666666668,0.035333333333333335,0.0026666666666666666,0.04933333333333333,-1.738,-1.6856666666666666,-1.7206666666666666,-1.7146666666666666,-1.7510000000000001,-1.7286666666666666,-1.774,-1.7646666666666666,0.0,0.0006666666666666666,0.0,-1.7366666666666668,0.13933333333333334,0.14,0.04933333333333333,0.112,0.0,0.13466666666666666,0.17866666666666667,0.0,0.04066666666666666,0.008,0.09866666666666667,0.16,0.03666666666666667,0.18233333333333332,0.21933333333333332,0.186,0.0,0.182,0.17933333333333332,,,0.17266666666666666,0.16466666666666666,0.08866666666666667,0.0,0.0,0.017666666666666667,0.15266666666666667,0.06133333333333334,0.07466666666666667,0.07600000000000001,-0.0026666666666666666,0.10133333333333333,0.17266666666666666,0.06633333333333333,0.10866666666666668,0.0,0.11800000000000001,0.003,0.0,0.009333333333333332,0.08066666666666666,0.15,0.14733333333333334,0.0,0.006666666666666666,0.024333333333333332,0.14533333333333331,0.001,0.06766666666666668,0.09433333333333334,0.08733333333333333,0.08733333333333333,0.005666666666666666,0.09133333333333334,0.041,0.0,0.018000000000000002,0.14033333333333334,0.0,0.057,0.04533333333333334,0.062000000000000006,0.06333333333333334,0.07533333333333334,0.07,0.053000000000000005,0.04566666666666667,0.005,0.0,0.022666666666666665,0.07733333333333332,0.016666666666666666,0.027333333333333334,0.028000000000000004,,0.0,0.005333333333333333,0.010666666666666666,0.0026666666666666666,0.014000000000000002,0.015333333333333334,0.0033333333333333335,0.0013333333333333333,-0.0013333333333333333,-0.0013333333333333333,-0.006666666666666667,0.0,0.073,0.0,0.0,0.07133333333333333,0.0,0.017333333333333333,0.036000000000000004,,,0.0006666666666666666,0.019333333333333334,0.0026666666666666666,0.0,0.006,0.0,0.0,0.0,0.007333333333333333,0.014000000000000002,0.0,0.014000000000000002,0.0,0.0,0.0,-0.0013333333333333333,0.0,0.03133333333333334,0.04066666666666666,0.0,0.07866666666666666,0.0,0.03866666666666666,0.019000000000000003,0.0,0.004,0.027000000000000003,,0.0,0.0,0.0,
12:30,0.05666666666666667,0.0,0.08366666666666668,0.030666666666666672,-0.059000000000000004,-0.059000000000000004,0.016666666666666666,-0.02733333333333333,0.034,0.024,0.034666666666666665,0.058666666666666666,0.07433333333333335,0.07100000000000001,0.06866666666666668,-0.008666666666666665,-0.01933333333333333,-0.059000000000000004,-0.00833333333333333,0.037000000000000005,0.0013333333333333333,0.002,-0.015333333333333332,0.18000000000000002,0.13,0.050666666666666665,0.06133333333333333,0.0,0.13066666666666665,0.19,0.004,0.012666666666666666,0.048,0.12533333333333335,0.15533333333333335,0.04633333333333334,0.16766666666666669,0.17733333333333334,0.146,0.001,0.17866666666666667,0.1753333333333333,,,0.031000000000000003,0.15533333333333335,0.04933333333333333,0.0,0.0,0.06233333333333334,0.15,0.051333333333333335,0.03766666666666667,0.11933333333333333,0.002,0.064,0.16466666666666666,0.037333333333333336,0.08166666666666668,0.0,0.16,0.008333333333333333,0.0,0.015333333333333332,0.054000000000000006,0.14733333333333334,0.12866666666666665,0.002,0.007,0.014,0.14533333333333331,0.0,0.04033333333333333,0.08833333333333333,0.07466666666666667,0.07333333333333333,0.02266666666666667,0.10566666666666666,0.013000000000000001,0.0,0.03266666666666666,0.13799999999999998,0.001,0.09166666666666666,0.02733333333333333,0.06933333333333333,0.05466666666666667,0.06533333333333333,0.07,0.039,0.04933333333333333,0.003,0.0,0.06833333333333334,0.02333333333333333,0.068,0.021333333333333333,0.032,,0.0,0.018000000000000002,0.016,0.0,0.0026666666666666666,0.0,0.018666666666666668,0.0,0.0,-0.0013333333333333333,0.0,0.0,0.06533333333333333,0.0,-0.004,0.036333333333333336,0.0,0.0013333333333333333,0.038000000000000006,,,0.01,0.0013333333333333333,0.0,0.0,0.0,0.0,0.0013333333333333333,0.0,0.0013333333333333333,0.011333333333333334,0.0,0.011333333333333334,0.0,0.0,0.0,0.0026666666666666666,0.0,0.032,0.036000000000000004,-0.0026666666666666666,0.03333333333333333,0.0,0.034666666666666665,0.058,0.0,0.0013333333333333333,0.035666666666666666,,0.0,0.0,0.0,
13:00,0.05533333333333334,0.0,0.14900000000000002,0.10466666666666667,-0.0013333333333333333,0.0,0.0026666666666666666,0.03133333333333334,0.03333333333333333,0.056,0.032,0.05466666666666667,0.12233333333333334,0.04933333333333333,0.15466666666666667,0.033666666666666664,0.106,0.0006666666666666666,0.082,0.10566666666666666,0.0,0.008666666666666666,0.006666666666666667,0.17333333333333334,0.038000000000000006,0.09466666666666666,0.0,0.005333333333333333,0.14,0.15266666666666667,0.0026666666666666666,0.027333333333333334,0.084,0.13733333333333334,0.11533333333333333,0.07133333333333333,0.194,0.06699999999999999,0.114,0.002,0.14400000000000002,0.13333333333333333,,,0.08133333333333333,0.14733333333333334,0.06833333333333333,0.0,0.0,0.10366666666666666,0.13666666666666666,0.04533333333333334,0.028,0.09400000000000001,0.0,0.04733333333333333,0.154,0.018333333333333333,0.08733333333333333,-0.0023333333333333335,0.14866666666666667,0.011333333333333332,0.0,0.015666666666666666,0.058333333333333334,0.13,0.13533333333333333,0.009333333333333332,0.012666666666666666,0.051333333333333335,0.12733333333333333,0.0003333333333333333,0.001,0.09766666666666667,0.07266666666666667,0.062000000000000006,0.04666666666666666,0.09533333333333333,0.03333333333333333,0.0,0.051666666666666666,0.132,0.001,0.08633333333333335,0.064,0.052000000000000005,0.04066666666666666,0.037000000000000005,0.066,0.01933333333333333,0.028333333333333332,0.001,0.0,0.018333333333333333,0.018666666666666668,0.04666666666666666,0.018666666666666668,0.019333333333333334,,-0.0033333333333333335,0.005333333333333333,0.0,0.0,0.012666666666666666,0.0013333333333333333,0.0,-0.0013333333333333333,0.0,-0.004,0.016,-0.0013333333333333333,0.060000000000000005,-0.0006666666666666666,-0.0013333333333333333,0.021666666666666667,0.009333333333333334,0.006666666666666667,0.024,,,0.0013333333333333333,0.0,0.0,0.0,0.0,0.0,0.005333333333333333,0.0,0.0,0.002,0.0,0.026000000000000002,0.0,0.0,0.008666666666666666,0.021333333333333333,0.013333333333333334,0.02666666666666667,0.034,0.0,0.0013333333333333333,0.0,0.03133333333333334,0.023,0.0,0.015000000000000001,0.006,,0.0,0.0,0.0,
13:30,0.051333333333333335,0.0,0.12033333333333333,0.082,0.0,0.0,0.03966666666666666,0.022000000000000002,0.042666666666666665,0.03933333333333333,0.028000000000000004,0.12266666666666667,0.10533333333333333,0.028666666666666667,0.08766666666666666,0.0,0.09166666666666666,0.0,0.025333333333333333,0.11466666666666667,0.004,0.042666666666666665,0.0013333333333333333,0.06933333333333333,0.013333333333333334,0.050666666666666665,0.037333333333333336,0.0,0.12533333333333332,0.126,0.010666666666666666,0.012,0.013333333333333334,0.13933333333333334,0.10533333333333333,0.051333333333333335,0.16666666666666666,0.07166666666666667,0.14466666666666667,0.001,0.13399999999999998,0.14400000000000002,,,0.15033333333333332,0.13533333333333333,0.07066666666666667,0.002,0.0,0.0023333333333333335,0.128,0.03033333333333333,0.008,0.08600000000000001,-0.0036666666666666666,0.023333333333333334,0.14933333333333332,0.015333333333333334,0.08466666666666667,-0.001,0.11933333333333333,0.005,0.0,0.026000000000000002,0.049666666666666665,0.12200000000000001,0.11533333333333333,0.0,0.005,0.054000000000000006,0.10866666666666668,0.0,0.016,0.105,0.08066666666666666,0.026000000000000002,0.058666666666666666,0.08733333333333333,0.029666666666666668,0.0,0.06333333333333334,0.11933333333333333,0.0,0.08600000000000001,0.008333333333333333,0.04833333333333334,0.03933333333333333,0.039,0.05333333333333334,0.034333333333333334,0.026000000000000002,0.0003333333333333333,0.0,0.04133333333333333,0.009000000000000001,0.034,0.028,0.009333333333333334,,0.0,0.004,0.0,0.006666666666666667,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013333333333333333,0.036000000000000004,0.0,0.0,0.0026666666666666666,0.0,0.0,0.029333333333333333,,,0.0026666666666666666,0.0,0.0,0.0,-0.016,-0.0013333333333333333,0.016,0.0,-0.9748275862068966,0.0,0.0,0.013333333333333334,0.0,0.0,0.0,0.009333333333333334,0.008,0.028000000000000004,0.018666666666666668,0.0,0.028666666666666667,0.0,0.008,0.03166666666666666,0.0,0.029333333333333333,0.0026666666666666666,,0.0,0.0,0.0,
14:00,0.05533333333333334,0.0,0.09066666666666667,0.056666666666666664,0.0,0.0,0.0013333333333333333,0.005333333333333333,0.037333333333333336,0.04666666666666666,0.03866666666666666,0.09966666666666667,0.08933333333333333,0.004,0.035,0.0,0.06766666666666668,0.004,0.017333333333333333,0.09066666666666667,0.009333333333333334,0.064,0.0,0.03066666666666667,0.043333333333333335,0.004,0.0013333333333333333,0.0,0.09866666666666667,0.10366666666666666,0.0006666666666666666,0.096,0.008666666666666666,0.10133333333333333,0.09000000000000001,0.001,0.132,0.09433333333333334,0.11733333333333333,0.001,0.034333333333333334,0.15,,,0.04933333333333333,0.11333333333333333,0.07,0.013333333333333334,0.0,0.006,0.11133333333333333,0.022,0.001,0.066,0.0003333333333333333,0.014333333333333333,0.126,0.03066666666666667,0.07533333333333334,0.0,0.07533333333333332,0.0,0.0,0.029,0.04033333333333333,0.11800000000000001,0.10866666666666668,0.0,-0.001,0.051333333333333335,0.09533333333333333,0.001,0.043000000000000003,0.09233333333333334,0.08333333333333333,0.017333333333333333,0.024666666666666667,0.050666666666666665,0.0,0.0,0.034,0.10866666666666668,0.0,0.07,0.007,0.04933333333333333,0.03033333333333333,0.025,0.041666666666666664,0.03833333333333333,0.018666666666666668,0.0,0.0,0.005333333333333333,0.015666666666666666,0.018666666666666668,0.012,0.0,,0.0,0.0,0.0013333333333333333,0.0,0.019333333333333334,0.0013333333333333333,-0.0026666666666666666,0.0,-0.0026666666666666666,0.0,0.0,-0.0013333333333333333,0.038000000000000006,0.0,0.0,0.005333333333333333,0.0,0.0,0.008,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0013333333333333333,0.0,-1.0610714285714284,0.0,0.0,0.0,0.0,-0.0026666666666666666,0.0,0.014000000000000002,0.006666666666666667,0.014666666666666666,0.0,-0.0013333333333333333,0.028,0.0,0.007333333333333333,0.016,0.013333333333333334,0.004666666666666667,0.0,,0.0,0.0,0.0,
14:30,0.05666666666666667,0.0,0.07200000000000001,0.023333333333333334,0.0,0.0,0.006666666666666667,0.02266666666666667,0.03666666666666667,0.029333333333333333,0.02266666666666667,0.08533333333333333,0.066,0.010666666666666666,0.032,0.0,0.05633333333333333,0.0026666666666666666,0.009333333333333334,0.06466666666666666,0.0,0.03933333333333333,0.0,0.10333333333333333,0.05533333333333333,0.036000000000000004,0.016666666666666666,0.0,0.07333333333333333,0.050333333333333334,0.0,0.029333333333333333,0.0013333333333333333,0.03766666666666667,0.06666666666666667,0.002,0.11133333333333333,0.09000000000000001,0.059333333333333335,0.0,0.098,0.116,,,0.10400000000000001,0.09000000000000001,0.05500000000000001,0.0,0.001,0.007,0.084,0.017333333333333333,0.0,0.052000000000000005,0.001,0.030333333333333334,0.09666666666666666,0.010333333333333333,0.06333333333333334,0.0,0.05333333333333334,0.004,0.001,0.023,0.02233333333333333,0.09400000000000001,0.08666666666666667,0.0,0.0,0.054000000000000006,0.06533333333333334,0.0,0.030000000000000002,0.060000000000000005,0.03166666666666666,0.038000000000000006,0.04133333333333333,0.035,0.0,0.0,0.050333333333333334,0.08466666666666667,0.0,0.043000000000000003,0.0026666666666666666,0.03266666666666666,0.021,0.014333333333333333,0.03866666666666667,0.019666666666666666,0.010666666666666666,0.0,0.014666666666666666,0.001,0.006,0.008,0.0,0.0,,-0.016,-0.0006666666666666666,0.0,-0.006666666666666667,0.007333333333333333,0.0,0.0,0.0,-0.007333333333333333,-0.0026666666666666666,0.0,0.0,0.027333333333333334,0.0013333333333333333,0.005333333333333333,0.0,0.0,0.0,0.0033333333333333335,,,0.0,0.0,0.0,0.0,-0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005333333333333333,0.0013333333333333333,0.011333333333333334,0.006,0.0,0.0026666666666666666,-0.0013333333333333333,0.0,0.0013333333333333333,0.006666666666666667,0.0,0.0,,0.0,0.0,0.0,
15:00,0.04733333333333334,0.0,0.04666666666666666,0.004,0.0,0.0,0.013333333333333334,0.03333333333333333,0.034,0.028,0.008,0.05533333333333334,0.037333333333333336,0.004,0.024,0.0,0.02333333333333333,0.0,0.009333333333333334,0.037333333333333336,0.0,0.03333333333333333,0.0013333333333333333,0.022000000000000002,0.03866666666666666,0.006666666666666667,0.011333333333333334,0.0,0.042,0.020666666666666667,0.0,0.0,0.0,0.007,0.037000000000000005,0.0,0.07333333333333333,0.062000000000000006,0.024333333333333332,0.001,0.05633333333333334,0.07200000000000001,,,0.06466666666666668,0.066,0.016,0.0,0.0,0.007,0.05666666666666667,0.007333333333333333,0.0003333333333333333,0.03833333333333334,0.0,0.004,0.062000000000000006,0.019000000000000003,0.042,-0.001,0.04733333333333333,0.0003333333333333333,0.0,0.013333333333333332,0.027666666666666666,0.064,0.04666666666666667,0.0,0.001,0.02,0.042333333333333334,0.0003333333333333333,0.025333333333333333,0.06633333333333333,0.012,0.030999999999999996,0.03266666666666666,0.005,0.0,0.001,0.043666666666666666,0.054000000000000006,0.0,0.035666666666666666,0.0,0.015666666666666666,0.014999999999999998,0.015333333333333332,0.011666666666666665,0.006666666666666667,0.003,0.0,0.033666666666666664,0.0,0.0,0.0013333333333333333,-0.0013333333333333333,0.0,,-0.012,0.0,0.0,-0.005666666666666667,0.0,0.006666666666666667,-0.0026666666666666666,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0013333333333333333,0.0,0.0,0.0,,,0.0,-0.0013333333333333333,0.0,0.0,-0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0006666666666666666,0.0,0.009333333333333334,0.01,0.0,-0.005333333333333333,0.0,-0.004,0.0,0.0006666666666666666,0.0,0.0,0.0,,0.0,0.0,0.0,
15:30,0.046000000000000006,0.0,0.013333333333333334,0.0,0.0,0.0,0.014000000000000002,0.014666666666666666,0.052000000000000005,0.022000000000000002,0.002,0.028666666666666667,0.016666666666666666,0.0,0.017333333333333333,0.0,0.018666666666666668,0.0,0.0,0.016,0.0,0.004,0.0,0.018000000000000002,0.018000000000000002,0.0,0.0,0.0,0.018666666666666668,0.006,0.0,0.007666666666666667,0.0,0.0,0.021,0.001,0.04066666666666666,0.037333333333333336,0.011,-0.001,0.024333333333333332,0.012,,,0.027000000000000003,0.03333333333333333,0.0,0.0,0.0,0.013000000000000001,0.027666666666666666,0.002,0.0,0.0003333333333333333,0.002,0.013000000000000001,0.024666666666666667,0.015666666666666666,0.024666666666666667,0.0,0.018666666666666668,0.003,0.0,0.008333333333333333,0.014,0.03833333333333333,0.0,0.0,0.0003333333333333333,0.004666666666666666,0.025666666666666667,0.0,0.019000000000000003,0.006,0.008,0.012,0.024666666666666667,0.0,0.0,0.001,0.025,0.030000000000000002,0.0,0.021,0.001,0.012,0.005,0.009333333333333332,0.012,0.013000000000000001,0.0003333333333333333,0.0,0.031000000000000003,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-0.006666666666666667,0.0,0.0,0.0,0.0,0.0,-0.005333333333333333,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,,,0.0,-0.010666666666666666,0.0,-0.0013333333333333333,-0.008,0.0,0.0,0.0,0.0,0.0,0.0,-0.004,0.0,-0.0026666666666666666,-0.0013333333333333333,-0.0013333333333333333,0.0,0.002,0.0,0.0,0.0,-0.0026666666666666666,0.0,0.0,0.0013333333333333333,0.0,0.0,,0.0,0.0,0.0,
16:00,0.04466666666666667,0.0,0.0,0.0,0.0,0.0,0.011333333333333334,0.0006666666666666666,0.048,-0.0026666666666666666,0.02333333333333333,0.004,0.0,0.0,0.0,0.0,0.0013333333333333333,0.0,0.0,0.0013333333333333333,-0.0013333333333333333,0.006666666666666667,-0.0026666666666666666,0.014666666666666666,0.0013333333333333333,0.0013333333333333333,0.0,0.0,0.006666666666666667,0.0,0.0,0.0,0.0,0.002333333333333333,0.004,0.0,0.01933333333333333,0.01633333333333333,0.003,0.0,0.007,0.01633333333333333,,,0.014,0.016666666666666666,0.001,0.003333333333333333,0.0,0.001,0.01,0.0,0.0,0.0003333333333333333,0.002,0.004,0.0,0.0,0.012,-0.0023333333333333335,0.006,0.002,0.002,0.002,0.010666666666666666,0.02233333333333333,0.0,0.0,0.0,0.013000000000000001,0.014999999999999998,0.002,0.0,0.014333333333333333,0.0,0.004,0.006333333333333333,0.0,0.0,0.0,0.011333333333333332,0.012333333333333333,0.0,0.005333333333333333,0.0,0.009333333333333332,0.004,0.002,0.012,0.005666666666666666,0.0006666666666666666,0.001,0.01933333333333333,0.0,-0.0036666666666666666,0.0,-0.0026666666666666666,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013333333333333333,0.0,0.0,-0.0033333333333333335,0.0,0.0,0.0,0.0,,,0.0,-0.012,-0.005333333333333333,-0.012,-0.0026666666666666666,0.0,0.0,-0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005333333333333333,0.0,-0.005333333333333333,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
16:30,0.051333333333333335,0.0,1.8566666666666667,1.8410000000000002,1.8523333333333334,1.8603333333333334,1.8173333333333332,1.8786666666666667,1.8963333333333334,1.8946666666666665,1.894,1.8776666666666666,1.8726666666666667,1.8556666666666668,1.8603333333333334,1.855,1.8713333333333333,1.771666666666667,1.8416666666666666,1.8090000000000002,1.878,1.861,1.8606666666666667,0.005333333333333333,0.0,0.0,0.0,-0.0013333333333333333,0.0,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.003,0.007,0.0,0.0,0.001,0.001,,,0.004,0.001,0.0,0.0,0.0,0.0,0.003,0.001,0.0,0.0,-0.0023333333333333335,0.0,0.0,-0.001,0.0,-0.0023333333333333335,0.0,0.001,-0.002413793103448276,0.001,0.003,0.006,0.0,0.001,0.002333333333333333,0.005333333333333333,0.003,0.0,0.006333333333333333,0.005,0.0,0.0,0.0,0.0,0.001,-0.0023333333333333335,0.004,0.007,-0.0033333333333333335,0.0,0.001,0.004,0.001,0.001,0.005333333333333333,0.008666666666666666,0.0,0.0,0.003,0.001,-0.005,1.848,1.8306666666666667,1.8236666666666668,,1.8090000000000002,1.8470000000000002,1.8176666666666668,1.8136666666666668,1.825,1.822,1.802,1.828,1.744,1.8633333333333333,1.8533333333333333,1.8633333333333333,1.8666666666666667,1.854,1.8479999999999999,1.843,1.7916666666666667,1.8573333333333333,1.852,,,1.7463333333333333,1.7973333333333334,1.7986666666666666,1.7936666666666667,1.7979999999999998,1.8,1.8026666666666666,1.8016666666666667,1.7306666666666668,1.8230000000000002,1.8303333333333334,1.7793333333333334,1.8136666666666668,1.846,1.8126666666666666,1.8736666666666666,1.8376666666666668,1.8406666666666667,1.8316666666666668,1.8776666666666666,1.8416666666666666,1.857,1.8463333333333334,1.8316666666666668,1.8266666666666669,1.8416666666666666,1.8170000000000002,,1.7976666666666667,1.7973333333333334,1.8413333333333335,
17:00,0.07400000000000001,0.0,1.8593333333333333,1.8383333333333334,1.8593333333333333,1.866,1.87,1.8753333333333333,1.905,1.8943333333333332,1.9036666666666666,1.8646666666666667,1.871,1.8643333333333334,1.8679999999999999,1.857,1.865,1.852,1.8653333333333333,1.8653333333333333,1.884,1.8753333333333333,1.8596666666666666,0.0013333333333333333,0.0,0.0,0.0,0.0,0.0,0.0023333333333333335,0.0,0.0,0.002,0.0,0.0,0.0006666666666666666,0.0,0.0,0.0,0.0,0.001,0.005,,,0.009000000000000001,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0003333333333333333,0.001,0.004,0.0,-0.001,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0003333333333333333,0.001,0.0,-0.001,0.001,0.0,0.0,0.0,0.0,0.002,-0.0023333333333333335,-0.001,0.0,0.001,-0.0023333333333333335,0.003,0.0003333333333333333,0.0,0.0,0.0,0.001,0.006,0.001,0.0,0.001,-0.001,0.0,1.8403333333333334,1.8396666666666668,1.8283333333333334,,1.8183333333333336,1.832,1.8196666666666668,1.837,1.8230000000000002,1.8273333333333333,1.808,1.8376666666666668,1.8173333333333335,1.8783333333333334,1.8626666666666667,1.8776666666666666,1.867,1.8723333333333334,1.8613333333333335,1.8716666666666666,1.8506666666666667,1.8446666666666667,1.8453333333333333,,,1.8083333333333333,1.8053333333333335,1.8003333333333333,1.8073333333333332,1.831,1.8103333333333333,1.7983333333333333,1.7936666666666667,1.7996666666666667,1.8226666666666667,1.8336666666666668,1.8716666666666666,1.8493333333333335,1.8656666666666666,1.8203333333333334,1.8863333333333332,1.831,1.8313333333333335,1.8426666666666667,1.884,1.85,1.881,1.8356666666666668,1.8423333333333334,1.834,1.8526666666666667,1.8433333333333335,,1.8753333333333333,1.8773333333333333,1.8739999999999999,
17:30,0.027,0.0,0.06033333333333333,0.062000000000000006,0.06233333333333334,0.06233333333333334,0.06566666666666666,0.07200000000000001,0.092,0.092,0.092,0.06166666666666667,0.06833333333333333,0.066,0.07366666666666667,0.06333333333333334,0.06733333333333333,0.061000000000000006,0.07933333333333333,0.068,0.063,0.07200000000000001,0.06766666666666668,0.005333333333333333,-0.0023333333333333335,0.0,0.0,0.0,0.0,-0.0023333333333333335,0.0,-0.0036666666666666666,0.001,0.0,0.0003333333333333333,-0.0023333333333333335,-0.001,0.0,0.002,0.0,0.0,0.0,,,0.005666666666666666,0.0,0.0,-0.0023333333333333335,-0.0023333333333333335,0.0,0.0,0.0,0.0,0.001,-0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.003,0.0013333333333333333,-0.001,0.0,0.0,0.004,0.001,0.001,0.0,0.0,-0.0036666666666666666,0.002,0.0,-0.001,0.001,-0.001,0.0,0.0,0.001,0.0023333333333333335,0.004,0.0,-0.0036666666666666666,0.0,-0.0023333333333333335,-0.0023333333333333335,0.063,0.060333333333333336,0.060333333333333336,,0.05700000000000001,0.059333333333333335,0.06466666666666668,0.058,0.06466666666666668,0.06333333333333334,0.06066666666666667,0.05800000000000001,0.059333333333333335,0.058333333333333334,0.066,0.06166666666666667,0.06233333333333333,0.060000000000000005,0.06199999999999999,0.06733333333333333,0.06766666666666668,0.062000000000000006,0.06233333333333334,,,0.059333333333333335,0.05733333333333333,0.06066666666666667,0.062000000000000006,0.062000000000000006,0.061000000000000006,0.06066666666666667,0.058,0.06066666666666667,0.06166666666666667,0.06233333333333334,0.06333333333333332,0.06166666666666667,0.06333333333333332,0.06233333333333334,0.068,0.064,0.06133333333333333,0.06066666666666667,0.063,0.06233333333333334,0.059333333333333335,0.062000000000000006,0.06333333333333334,0.06233333333333334,0.062000000000000006,0.062000000000000006,,0.06233333333333334,0.06266666666666666,0.06266666666666666,
